pixel,Wavelength,Flux
2370,6949.5,9502.19043715847
2567,7051.5,9278.107923497268
3185,7372.0,12710.44043715847
3423,7495.5,18076.054098360655
3443,7506.0,13877.748087431693
3689,7633.5,18053.198907103826
3868,7726.5,16509.491530054645
