pixel,Wavelength,Flux
2371,6950.0,6646.82868852459
2566,7051.0,2249.7524590163935
2966,7258.5,1832.3043715846995
3184,7371.5,4829.886885245901
3422,7495.0,6110.913387978142
3444,7506.5,4442.749180327869
3691,7634.5,20563.08524590164
3868,7726.5,11320.198633879781
