pixel,Wavelength,Flux
318,5885.5,328.8508196721312
3590,7582.0,6516.515573770492
3626,7601.0,21013.28524590164
3657,7617.0,327.56311475409836
3786,7684.0,1883.0459016393443
3812,7697.0,2886.128961748634
