pixel,Wavelength,Flux
318,5885.5,328.142349726776
3590,7582.0,6520.481967213115
3626,7601.0,21013.648907103823
3657,7617.0,328.2882513661202
3786,7684.0,1888.1975409836066
3812,7697.0,2886.839071038251
