pixel,Wavelength,Flux
129,5787.5,1103.2513661202186
175,5811.0,2073.4985428051
2262,6893.5,100.59927140255009
2373,6951.0,152.23315118397088
2567,7051.5,39.03479052823315
2697,7119.0,4.71912568306011
3422,7495.0,124.5943533697632
3687,7632.5,461.29763205828783
3867,7726.0,248.1887067395264
