pixel,Wavelength,Flux
318,5885.5,327.67322404371583
3590,7582.0,6521.727322404371
3626,7601.0,21041.813661202184
3657,7617.0,330.8002732240437
3786,7684.0,1886.7767759562842
3812,7697.0,2889.2341530054646
