pixel,Wavelength,Flux
2371,6950.0,6646.785792349727
2566,7051.0,2249.328415300546
2966,7258.5,1833.4278688524591
3184,7371.5,4830.473770491803
3422,7495.0,6111.972677595628
3444,7506.5,4444.305464480874
3691,7634.5,20534.46420765027
3868,7726.5,11305.371038251365
