pixel,Wavelength,Flux
318,5885.5,328.0199453551913
3590,7582.0,6514.429781420765
3626,7601.0,21014.315846994534
3657,7617.0,328.1155737704918
3786,7684.0,1884.158743169399
3812,7697.0,2884.3311475409837
