pixel,Wavelength,Flux
129,5787.5,1103.6755919854281
175,5811.0,2079.1948998178505
2262,6893.5,102.66903460837887
2373,6951.0,152.39417122040072
2567,7051.5,39.540983606557376
2697,7119.0,4.777231329690346
3422,7495.0,124.40473588342441
3687,7632.5,460.08105646630236
3867,7726.0,247.3681238615665
