pixel,Wavelength,Flux
318,5885.5,332.4688524590164
3590,7582.0,6534.862295081967
3626,7601.0,33060.9131147541
3657,7617.0,326.82459016393443
3786,7684.0,1892.7409836065574
3812,7697.0,2896.6098360655737
