pixel,Wavelength,Flux
318,5885.5,327.39644808743174
3590,7582.0,6514.028961748634
3626,7601.0,20997.413661202187
3657,7617.0,327.80819672131145
3786,7684.0,1882.396174863388
3812,7697.0,2884.9543715846994
