pixel,Wavelength,Flux
2370,6949.5,9974.538797814208
2567,7051.5,9831.109289617485
3185,7372.0,13266.557103825136
3423,7495.5,18646.289344262295
3443,7506.0,14397.8043715847
3689,7633.5,18656.205464480878
3868,7726.5,17166.35519125683
